date,CD,C,S,ATW,ES,PA,SB,PL,GC,CL,AD,TU
2000-10-24,0.0010236,0.0009314,-0.0035744,0.0,0.001126,-0.0049428,-0.0075156,-0.0039058,-0.0001456,-0.0029928,-0.000456,0.0
2000-10-25,0.0012684,-0.0004652,0.001258,0.0,0.0028288,0.0010092,-0.0166146,0.0020162,0.0061608,-0.0019168,0.0048912,0.0
2000-10-26,0.0016972,-0.0009334,0.0048588,0.0,0.00745,0.0005832,-0.0584832,-0.0008616,0.0028896,0.0035716,-0.0014976,0.0
2000-10-27,0.001034,-0.001173,0.0034152,0.0,0.0011584,0.0005296,0.0127212,-0.0008654,0.0015618,-0.0067656,-0.0035562,0.0
2000-10-30,0.0009144,-0.0004712,-0.0002144,0.0,-0.0243018,-0.002122,0.011772,0.0009732,0.0002232,-0.000948,-0.0010284,0.0
2000-10-31,-0.0020092,0.0051226,-0.0018844,0.0,-0.0127128,0.0156728,0.0041004,0.003175,-0.001116,-0.0015192,0.0018312,0.0
2000-11-01,0.0020704,0.0,-0.003328,0.0,0.0063744,-0.0024884,-0.0075384,0.0001062,0.0022344,0.0081222,-0.000764,0.0
2000-11-02,-0.000122,0.0054426,-0.0079984,0.0,0.0030048,0.0083024,-0.0139542,0.0171558,-0.0011184,-0.0132792,0.001606,0.0
2000-11-03,0.0004276,0.0008928,-0.0008112,0.0,0.0,-0.0017684,0.0014068,-0.004659,-0.000447,0.005157,-0.0032816,0.0
2000-11-06,-0.0004884,0.000667,-0.001012,0.0,-0.0026024,-0.0066372,-0.0011716,-0.0059538,0.000447,0.0017712,-0.00129,0.0
2000-11-07,0.0004884,0.0013274,-0.0008076,0.0,0.0050832,0.0015672,-0.001889,0.0084426,0.0011184,0.0112536,-0.0016632,0.0
2000-11-08,0.0024512,0.00088,0.0007072,0.0,0.00201,0.000128,0.0052888,-0.000414,-0.0015654,-0.000186,0.0016632,0.0
2000-11-09,0.0018484,-0.0019856,0.0030598,0.0,0.0112028,0.0019176,0.0087132,0.0028932,-0.0017838,0.0128718,-0.0006812,0.0
2000-11-10,-0.0011716,-0.0011118,0.0020662,0.0,-0.0001428,0.0002552,-0.0082254,-0.0025824,0.0031248,0.0014538,0.005176,0.0
2000-11-13,-0.0003692,-0.0008938,-0.0026908,0.0,0.0048868,-0.0048988,0.0034484,-0.0047208,0.0002238,0.0090066,0.0003064,0.0
2000-11-14,0.0006156,-0.002026,-0.0008244,0.0,-0.0056004,0.004108,0.004777,0.0035456,-0.0002238,0.0071088,0.0016132,0.0
2000-11-15,0.0021004,-0.0011344,-0.0019462,0.0,-0.0021332,0.0,-0.0067548,-0.0030572,-0.0004476,0.0174084,-0.00146,9.36e-05
2000-11-16,0.000558,0.0011344,0.0016376,0.0,0.0029184,0.000514,-0.0105414,-0.0044184,-0.0015636,-0.0069384,0.0018452,0.0002802
2000-11-17,0.0006208,0.0022498,-0.0042706,0.0,0.002796,-0.0004624,-0.0002332,0.0047668,0.0002232,0.0104658,-0.000616,0.0
2000-11-20,0.0002484,-0.0002238,-0.0011036,0.0,0.002526,0.0009756,-0.002087,0.0,-0.0013374,0.0002928,0.003788,4.68e-05
2000-11-21,-0.001984,0.0,-0.0007016,0.0,0.0009424,-0.0005132,0.0011568,-0.003618,0.0017838,0.000351,0.0025712,-1.56e-05
2000-11-22,-0.0007416,-0.0008668,0.0008016,0.0,0.0023288,0.0031456,-0.0036782,0.0,-0.001338,0.0036738,-0.0123916,0.00028
2000-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-24,-0.002462,0.0006504,0.0038624,0.0,0.0021936,0.0,0.0,0.0,0.0,0.0,0.0041064,-0.0001712
2000-11-27,-0.000368,-0.0002166,-0.0011806,0.0,-0.0071004,0.0014492,-0.003388,0.00431,-0.0081876,-0.0019218,-0.0020548,1.56e-05
2000-11-28,-6.12e-05,-0.0023978,0.0010824,0.0,0.0094128,0.0083178,0.002933,0.0069912,0.0008796,-0.0192018,0.0025896,0.0002178
2000-11-29,0.0013508,-0.002205,-0.000393,0.0,-0.0009918,0.0028842,0.000683,0.0006112,0.0066396,0.0050376,0.0016068,0.0002952
2000-11-30,-0.0017796,0.0026432,0.0017622,0.0,0.0102186,0.0075378,0.0025244,0.0042516,0.0,-0.0110292,-0.0076506,0.0
2000-12-01,0.0031964,0.0008734,0.0010692,0.0,0.0020196,0.0157326,0.0013906,0.0050692,0.0,-0.03243,-0.0101256,0.0
2000-12-04,-0.0008016,-0.0013114,-0.0015572,0.0,-0.0072618,0.0283626,-0.0027714,0.0066388,0.0,-0.0132432,-0.0024762,0.0
2000-12-05,-0.0002464,0.0,-0.0013726,0.0,-0.0202002,-0.0082854,0.0027714,-0.0096996,0.0,-0.0193652,0.001142,0.0
2000-12-06,-0.0039204,-0.0013202,0.0025416,0.0,0.009633,-0.0080844,-0.0009324,-0.001338,-0.0028542,0.0038396,-0.0024598,0.0
2000-12-07,0.0,-0.003339,-0.0015602,0.0,0.0035068,0.0299298,0.0009324,0.004796,0.000852,-0.0041152,0.0001826,0.0
2000-12-08,-0.0017032,0.0035596,0.0032048,0.0,0.0,0.003876,-0.002542,-0.003458,0.0007128,-0.0128908,0.0004388,0.0
2000-12-11,0.0009116,0.0015496,0.0,0.0,-0.017037,0.0087612,0.00069,0.0041196,0.0014332,0.0,0.001617,0.0
2000-12-12,0.0010356,0.000445,-0.0013534,0.0,0.0,0.0078906,0.0011554,0.0036192,-7.2e-05,-0.000344,-3.68e-05,0.0
2000-12-13,-0.0020684,-0.0008888,0.0002908,0.0,0.0,-0.0249348,-0.0037428,-0.0055408,0.001443,0.0,0.0011098,0.0
2000-12-14,-0.0010284,-0.000885,-0.0009708,0.0,0.0,0.0193374,-0.0023754,0.0049508,-0.0002172,0.0,-0.0009982,0.0003696
2000-12-15,0.001392,0.0002208,0.0011644,0.0,0.0987372,0.0122652,-0.0007156,-0.0052832,-0.0010102,0.0,-0.0008464,0.0003228
2000-12-18,0.0017012,-0.0043718,-0.001254,0.0,-0.0089694,-0.0014754,-0.0014234,-0.0041432,0.0006488,0.0,0.0009202,0.000507
2000-12-19,-0.0018228,-0.0019366,0.0023034,0.0,0.0127746,-0.0190536,0.0011786,-0.0008068,0.0,0.0,-0.0012872,-0.000369
2000-12-20,0.000364,0.0006434,-0.0017316,0.0,0.0180072,0.018282,0.0091864,0.0039516,-0.00194,0.0,-0.0021512,0.0013818
2000-12-21,-0.000182,0.0012848,0.0006674,0.0,0.0039468,0.004485,-0.0011254,0.0044404,-0.0007138,0.0,-0.0016612,0.0010572
2000-12-22,-0.0012716,0.0002134,-0.0003812,0.0,-0.0341968,0.0094986,-0.0006784,-0.003176,0.0001426,-0.0023332,0.000144,0.0004134
2000-12-26,-0.001448,0.0,-0.004884,0.0,-0.0010408,-0.0006288,0.0026998,0.0,-0.000285,-0.0040124,-0.001506,-0.000138
2000-12-27,0.0001808,0.002121,-0.0034716,0.0,0.009416,0.0031362,0.0052924,0.0,-0.0007108,0.002928,-7.14e-05,-0.0008268
2000-12-28,-0.0025828,0.001896,-0.0005812,0.0,-0.0242848,-0.0069222,-0.0028494,0.0,0.0022832,0.0131358,0.0017574,-0.0005058
2000-12-29,-0.0004188,0.0,0.0,0.0,0.0108664,0.0009168,0.001977,0.0,7.18e-05,-0.0159138,0.0015072,0.0003222
2001-01-02,-0.0029532,-0.0075872,-0.0034984,0.0,0.0108652,0.008814,-0.0006568,0.0,0.0026012,-0.0123432,0.0,0.0037928
2001-01-03,0.0026844,0.0042328,0.0015588,0.0,-0.0289424,0.0122658,0.0034936,-0.0006484,0.0005826,-0.0111552,0.0009308,-0.0014048
2001-01-04,0.0001196,0.0,0.0043012,0.0,0.00044,-0.0052232,0.0047544,0.0053298,0.0017544,-0.0039408,0.0,0.0024416
2001-01-05,0.0006282,-0.0059388,-0.0066328,0.0,0.0163842,0.0032688,-0.0030188,-0.009316,-0.001464,-0.0027788,0.0,0.0023128
2001-01-08,-0.001614,-0.0004276,-0.0013688,0.0,0.0014706,0.0316592,0.0145848,0.0088016,0.0002928,-0.0048446,0.0,0.000972
2001-01-09,0.0010758,0.0012794,-0.0033052,0.0,-0.0007544,0.006868,-0.0059736,0.0019288,0.0011712,0.0014284,0.0,-0.0020056
2001-01-10,0.001887,0.0016932,0.0036956,0.0,-0.0057136,0.0292992,-0.0077464,0.0077952,0.008544,0.0110026,0.0,-0.0024376
2001-01-11,-0.0019752,-0.0115456,0.0108944,0.0,-0.023036,-0.0247664,0.0,-0.0116568,0.0023728,7.08e-05,0.0,0.0
2001-01-12,0.0012552,-0.00568,0.0020132,0.0,0.0164712,0.0011968,-0.0117906,0.0065536,0.0002968,0.003791,0.0,-0.0021392
2001-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-16,0.0024004,-0.0053156,0.0044648,0.0,-0.0031144,-0.0175128,0.0078864,-0.004492,0.0020832,-0.0018162,0.0,0.0003056
2001-01-17,0.0013868,0.0013334,0.0024564,0.0,-0.0110248,-0.0232456,-0.0061404,-0.0078896,0.000596,-0.0149208,0.0,-0.0001224
2001-01-18,0.000544,0.0002214,-0.0008204,0.0,-0.0021858,0.0245456,-0.0107028,-0.0209376,-0.0032736,0.0164214,0.0,0.0013448
2001-01-19,-0.0001208,0.0024486,0.0074112,0.0,0.0048192,0.0251896,0.0140082,0.0108664,-0.0002968,0.031758,0.0,-0.0006112
2001-01-22,-0.0038868,0.0002238,-0.0106832,0.0,-0.0026334,0.0066104,0.0,0.005248,-0.0062096,-0.008043,0.0,0.0
2001-01-23,0.0030714,0.0011218,0.0148304,0.0,-0.005124,-0.0115856,0.0,-0.0065648,0.0005896,-0.0030504,0.0,-0.0009784
2001-01-24,0.0,-0.0011218,-0.0016616,0.0,-0.0031398,-0.0095776,0.0,-0.0175952,0.0065112,-0.0134504,0.0,-0.0001224
2001-01-25,-0.0017496,0.0015722,0.0045776,0.0,0.0036828,0.0179784,-0.000881,0.0138952,-0.0005944,0.002538,0.0,0.0001224
2001-01-26,0.0001204,0.0036406,0.009656,0.0,0.0006522,0.0030328,-0.0002208,-0.0018906,0.0059616,0.0071328,0.0002204,0.0002448
2001-01-29,-0.0012624,0.0013824,0.0004224,0.0,-0.0013038,-0.0176,0.0,-0.0138102,0.0002992,-0.010944,0.0,0.0
2001-01-30,0.0004804,-0.0011528,-0.0033736,0.0,-0.0038946,0.0036664,0.0,0.0043392,-0.0083368,0.0,-0.0029348,0.000856
2001-01-31,-0.0007798,0.0004602,0.0029512,0.0,-0.0015754,-0.003048,0.0,0.0015192,0.0,-0.0082552,-0.0016048,0.0014048
2001-02-01,-0.0010164,-0.002063,-0.0084032,0.0,0.0017142,0.0006184,0.0,-0.0037548,-0.0079576,0.0308704,-0.003696,0.0004272
2001-02-02,-0.0001492,-0.0018162,-0.009556,0.0,0.012906,0.0011968,0.0,-0.0004074,0.004116,0.0089502,0.0017352,-0.0014648
2001-02-05,0.001798,0.0011332,0.009556,0.0,-0.0009842,0.0217992,0.0,0.0067866,0.00562,-0.0069036,0.0018152,-0.0001832
2001-02-06,0.0,-0.0015846,-0.0016704,0.0,-0.0026124,-0.0047432,0.0,0.0023124,0.0059592,-0.0024156,0.0006556,-0.0006728
2001-02-07,0.0003624,0.0011306,0.003344,0.0,0.0065526,-0.0026472,0.0,-0.0030174,0.0014968,0.0324104,0.0019732,0.0003056
2001-02-08,-0.0002718,0.0020514,0.022944,0.0,0.0037452,-0.0223552,0.0,-0.0093498,0.0078288,0.0063576,0.0091888,-0.0002448
2001-02-09,-0.000453,-0.0004576,-0.0025824,0.0,0.007785,-0.021636,0.0,0.0002046,0.0006056,-0.0146984,-0.0017952,0.0009168
2001-02-12,0.0046356,0.0004576,0.0090736,0.0,-0.0011184,-0.0346776,0.0,-0.0034914,-0.0018144,-0.0139136,-0.0017872,-0.0001832
2001-02-13,0.0,0.0002292,0.0047944,0.0,0.0008946,0.0152752,0.0,0.0034864,0.001512,0.0005296,0.0032824,-0.0005504
2001-02-14,0.002652,-0.0025072,-0.0017464,0.0,0.0067518,-0.0032524,0.0,-0.0008856,0.0030328,-0.0128388,0.002932,-0.0007348
2001-02-15,0.0001224,0.0004536,0.0013096,0.0,-0.012321,0.00446,0.0,0.0027564,0.0131728,-0.0181146,0.0051644,-0.000368
2001-02-16,0.005888,0.0006822,-0.0043576,0.0,0.0159528,-0.0022548,0.0,0.0050712,-0.008908,0.0046218,-0.0071802,0.0009804
2001-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-20,0.0004928,-0.0006822,-0.0013024,0.0,0.00778,-0.0022676,0.0,0.0037254,0.0067488,-0.0039894,0.0066072,0.0
2001-02-21,-0.0020912,0.0018244,-0.0025992,0.0,0.023172,-0.014674,0.0,0.000201,-0.0055256,-0.007419,-0.0001146,6.12e-05
2001-02-22,0.000492,0.0004588,0.0030328,0.0,0.002212,0.0,0.0,-0.0053412,-0.0009176,0.0072084,0.0003438,0.0009784
2001-02-23,0.0001232,0.0006656,0.0118064,0.0,-0.0018968,0.0,0.0,-0.0002022,-0.0066944,0.0062892,-0.0025158,0.00116
2001-02-26,-0.0047816,0.0,0.0026472,0.0,-0.0131512,0.0,0.0,0.0058446,-0.0135216,-0.010944,0.0033186,0.0010368
2001-02-27,0.0002448,-0.001108,-0.0079168,0.0,0.0051408,0.0,0.0,0.0115218,-0.0047528,-0.0025542,-0.0027474,0.0003656
2001-02-28,0.0037992,-0.003722,-0.0100032,0.0,0.0207392,-0.0051736,0.0,-0.0028596,0.0008888,-0.0090604,-0.0006852,0.0004264
2001-03-01,0.0062904,-0.0015128,-0.0085976,0.0,-0.0046376,-0.0211156,0.0,-0.0133938,0.00446,0.0026096,-0.002505,0.0
2001-03-02,-0.000866,-0.001296,0.0051472,0.0,-0.0001592,-0.0165824,0.0,-0.0189972,0.0095992,0.0,-0.0015136,0.0
2001-03-05,0.00136,-0.0002168,-0.00472,0.0,-0.000956,0.0046544,0.0,-0.004398,-0.0009048,0.0096288,0.0124952,0.0
2001-03-06,-0.0040736,0.0006498,-0.0118896,0.0,-0.0087104,0.0,0.0,0.0016398,0.007876,0.0,0.0030024,0.0
2001-03-07,0.0049408,-0.0023926,0.0067728,0.0,-0.0058064,0.0,0.0,0.0068212,-0.003948,0.0109864,0.0140136,0.0
2001-03-08,-0.000928,0.0,0.0014904,0.0,-0.0006256,0.0,0.0,0.005226,-0.0111304,-0.0074768,-0.002196,0.0
2001-03-09,-0.0006176,-0.0004382,-0.0008524,0.0,0.0225008,-0.0044748,0.0,-0.003318,-0.0156784,-0.0047804,0.0036112,0.0
2001-03-12,0.0016088,0.0010934,0.001066,0.0,0.0,-0.0151092,0.0,-0.008112,-0.002924,0.0,-0.000472,0.0
2001-03-13,-0.0019792,-0.0006554,0.0072904,0.0,0.0,0.003458,0.0,-0.0025902,0.010155,0.0,0.0085376,0.0
2001-03-14,0.0035304,-0.0026432,0.0227216,0.0,0.0,0.0055312,0.0,0.0,0.0034432,0.0,0.0142736,0.0
2001-03-15,0.0011212,-0.0060782,-0.0008856,0.0,0.0,0.0004992,0.0,0.0,0.0059184,0.0,0.0034056,0.0
2001-03-16,0.0024992,0.0029938,0.0048848,0.0,0.253336,0.0047104,0.0,0.0,0.004362,0.0,-0.0024336,0.0
2001-03-19,0.0005008,-0.0016176,-0.0008904,0.0,0.004788,-0.001234,0.0,0.0011154,-0.0036756,0.0,-0.0070968,0.0
2001-03-20,-0.003,-0.0045768,-0.0062048,0.0,-0.0115792,-0.005476,0.0007322,-0.0013678,-0.0018294,0.0,-0.0063976,0.0
2001-03-21,0.0076472,0.0027396,0.0062048,0.0,0.027868,-0.0060608,-0.0026716,0.002518,-0.002961,0.0,0.0125232,0.0
2001-03-22,-0.0008816,0.0046352,0.0175432,0.0,0.0089776,0.0,0.0043904,0.0072948,0.0018204,0.00112,0.0037304,0.0
2001-03-23,-0.004892,-0.001867,0.0,0.0,-0.0238928,0.0,0.0012368,0.0,-0.0006834,-0.004955,-0.0066376,-0.0010304
2001-03-26,-0.0043648,-0.0092376,-0.0121864,0.0,-0.0095648,0.0,-0.0032,-0.0037728,-0.0009096,-0.0010926,-0.0073824,-0.0004248
2001-03-27,0.0064936,-0.0034344,-0.004912,0.0,-0.015636,0.0,0.000734,-0.0022,0.002277,-0.0022396,0.0033616,-0.0021264
2001-03-28,-0.0022536,0.0048138,0.004912,0.0,0.0207456,0.0,-0.000978,0.0,0.003432,0.0099414,0.0080616,0.0006688
2001-03-29,0.00464,0.0062466,0.0103696,0.0,-0.0013656,0.0,0.0036924,0.0,0.0025146,-7.56e-05,0.0017848,0.0008504
2001-03-30,0.0017624,0.0084312,0.015116,0.0,-0.0051008,0.0,0.0,0.0,0.0027552,-0.0006786,0.0121088,0.001092
2001-04-02,0.000504,-0.0119094,-0.0082808,0.0,0.0129864,0.0,0.0,0.0,0.0062466,0.0053398,0.0102888,-0.0003032
2001-04-03,0.001136,-0.0027684,0.0032104,0.0,0.029656,0.0,0.0,-0.0126596,-0.0030156,-0.0039802,-0.0134152,0.0006672
2001-04-04,-0.0040312,-0.0068652,-0.013216,0.0,-0.0026768,0.0,0.0012846,-0.0036992,-0.003231,-0.0065604,-0.0031144,0.000788
2001-04-05,0.0016352,-0.0013638,-0.0009032,0.0,-0.0300736,0.0067164,0.0,0.0,0.0004602,-0.001607,-0.0026136,-0.0005456
2001-04-06,-0.0053968,0.0047862,0.0027136,0.0,0.0162952,-0.0043656,0.0,0.0,-0.0041316,0.0008018,-0.0114944,0.001272
2001-04-09,0.0005008,0.0,-0.007664,0.0,-0.0076688,0.0030308,0.0,0.0,0.0039012,-0.0015282,0.0064552,-0.0002424
2001-04-10,-0.0047416,0.0041334,0.0140872,0.0,-0.0252688,0.0054256,0.0,-0.001302,0.002307,0.0077494,-0.0024258,-0.0018176
2001-04-11,0.0037416,-0.0048192,-0.0086632,0.0,0.0038752,0.0059172,0.0,0.0,-0.002997,-0.0013294,-0.0092484,-0.001032
2001-04-12,-0.0022472,-0.0027366,0.004548,0.0,-0.0001688,0.0060968,0.0,0.0,-0.0027534,0.0007008,-0.0069912,-0.0007904
2001-04-13,0.0,0.0,0.0,0.0,-0.0127304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-16,0.0009976,-0.0013638,0.0041152,0.0,0.0068424,-0.0037052,0.0,0.0,-0.0075072,-0.0041538,-0.001647,-0.001948
2001-04-17,-0.0003744,0.008229,0.0069064,0.0,-0.0118128,-0.055618,0.0,-0.000602,0.0052224,0.0025514,0.0086382,0.00134
2001-04-18,0.0023736,0.0013824,-0.0055296,0.0,-0.0349008,0.0146148,0.0,0.0009036,-0.000456,-0.0015224,0.0001988,0.001124
2001-04-19,-0.006728,0.0140028,0.0153,0.0,-0.0037856,0.0,0.0,0.0005016,-0.0088218,0.002376,-0.0144984,-0.0029784
2001-04-20,-0.0027248,0.006873,-0.000936,0.0,0.0029216,0.0,0.0,0.0009018,0.0015738,-0.0043348,-0.001047,0.0001216
2001-04-23,0.0008664,0.0132798,0.0117752,0.0,0.0079244,-0.0080924,0.0,-0.0062388,0.0027078,0.0002872,0.0044276,0.00073
2001-04-24,-0.0001548,0.0063942,-0.0080264,0.0,0.0032468,0.0055828,0.0,-0.0003036,-0.0009042,-0.0041314,0.0003568,3.04e-05
2001-04-25,0.0002788,-0.004748,0.007552,0.0,-0.0032468,0.0012668,0.0014952,-0.0034506,0.004761,0.0034846,-0.0004758,-0.0013384
2001-04-26,-0.0004954,-0.0177888,-0.016428,0.0,-0.0045016,0.0037112,0.0022346,-0.0029592,-0.0043092,0.0,-0.001499,0.0007304
2001-04-27,-0.0006482,0.0140112,0.0065304,0.0,-0.005872,0.0074112,0.0,-0.0005118,0.0004524,-6.98e-05,0.0002752,-0.0007612
2001-04-30,-0.0005848,-0.0091176,-0.0185192,0.0,0.0013412,0.000174,0.0,0.0019422,-0.0002262,0.0,-0.001529,-3.04e-05
2001-05-01,-0.0001536,-0.0006618,0.0013744,0.0,-0.004636,0.0052556,0.0082138,0.0060912,-0.0009036,0.0,-0.0023682,0.000274
2001-05-02,-0.0001842,-0.00264,-0.0013824,0.0,0.0009388,0.002358,0.0021264,0.0142734,-0.002253,0.0,-0.000578,-0.0001828
2001-05-03,9.2e-05,0.0019794,0.0106576,0.0,0.005996,0.001036,0.0160566,0.0174966,-0.0020208,0.0,0.0005394,0.0002132
2001-05-04,0.0001228,-0.0059178,-0.0138728,0.0,-0.0075592,-0.0047148,-0.0111246,-0.012096,0.0006726,0.0,-0.000424,0.0010344
2001-05-07,0.0008926,0.0059178,0.0124752,0.0,0.0009372,0.0051596,-0.0049326,-0.0076734,0.0,0.0,0.0004626,0.0005472
2001-05-08,0.0006798,0.0079824,-0.0009304,0.0,0.0004692,-0.0013332,0.0084312,-0.0061704,0.0022482,0.0,0.0014332,0.0001824
2001-05-09,-0.0010498,0.0,0.0006976,0.0,0.0014116,-0.0004432,-0.0023324,0.0068628,-0.011157,0.0,-0.0032006,0.000304
2001-05-10,0.0006168,0.0183582,0.0070424,0.0,0.0003144,0.0079968,0.0062826,-0.0041682,0.0019932,0.0,0.0,-0.0010336
2001-05-11,0.0009288,0.003462,-0.00071,0.0,0.0037916,0.0027824,0.0,0.0002988,0.002445,0.0,0.0007666,-0.0024976
2001-05-14,0.0001242,-0.0183072,-0.015916,0.0,0.0009536,0.0180016,-0.0020868,-0.0012954,-0.0006678,0.0,0.0009238,0.000366
2001-05-15,-0.0005892,0.001812,-0.0004632,0.0,-0.0033276,-0.0098772,0.0062394,0.0034812,0.0004452,0.0,-0.0004624,3.04e-05
2001-05-16,-0.0008958,0.0006804,-0.0025396,0.0,-0.0036128,6.2e-05,0.0027522,0.002079,-0.0084012,0.0,-0.0009216,6.08e-05
2001-05-17,-0.0006154,0.0,-0.0068752,0.0,-0.0077432,-0.0072748,-0.005517,0.0030558,-0.0012402,0.0,-0.0018306,-0.0004572
2001-05-18,0.0001228,0.0041004,0.0002284,0.0,0.0018448,0.0003044,-0.0048696,0.0010806,-0.009862,0.0,0.000455,-0.000122
2001-05-21,-0.0004612,0.0173928,0.0050548,0.0,-0.0090644,-0.0015192,0.0205968,0.0037182,-0.001459,0.0,-0.000531,-0.0002748
2001-05-22,-0.0003696,0.0094672,0.0002312,0.0,-0.0021784,0.00335,0.0026934,-0.003522,-0.0002094,0.0,-0.0011044,0.0002444
2001-05-23,-0.001641,-0.004748,0.0006948,0.0,0.0078672,0.0038412,-0.0081174,-0.0023592,-0.0010498,0.0,-0.0028074,0.0003048
2001-05-24,0.0006208,-0.0056608,-0.001388,0.0,0.001224,0.0,-0.0103038,0.0048072,-0.0033258,0.0,0.0005028,-0.00116
2001-05-25,6.2e-05,0.009456,0.0039456,0.0,0.0017664,0.0,0.0020748,0.0029244,-0.000858,0.0,0.0006942,0.0002444
2001-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-29,-0.0013594,0.0086072,0.0054008,0.0,0.0059708,0.0,-0.0146772,-0.0026316,-0.002887,0.0,0.0014296,-0.000122
2001-05-30,0.0030564,-0.0038368,0.0026088,0.0,0.0063788,0.0,-0.0023726,-0.0060864,0.0,0.0,0.0017916,0.0001528
2001-05-31,-0.0011112,-0.0095128,-0.0112616,0.0,-0.0021376,0.0,-0.0014372,-0.0099486,0.0,0.0,0.0026386,0.0006712
2001-06-01,-0.0004918,-0.0232984,-0.0068808,0.0,-0.0025188,0.0,0.0019138,-0.0147252,0.0,0.0,-0.001028,-3.04e-05
2001-06-04,-0.0004304,0.010168,0.0009108,0.0,-0.001488,0.0,0.0018958,0.0031788,0.0,0.0,0.0015808,0.0
2001-06-05,-0.0007678,0.0027952,0.0,0.0,-0.0048948,0.0,-0.0004722,0.0,0.0,0.0,-0.0039496,0.0
2001-06-06,0.000551,-0.011124,-0.0061348,0.0,0.003724,0.005808,-0.0009478,0.0002078,0.0001488,0.0,-0.011112,0.0
2001-06-07,0.000458,0.0009208,-0.0022484,0.0,-0.001012,0.0036736,-0.0016696,-0.0018288,-0.000446,0.0,-0.003603,0.0
2001-06-08,0.000457,0.0055488,0.0,0.0,0.0,-0.0009936,-0.004031,0.0,-0.0104092,0.0,-0.0072558,0.0
2001-06-11,0.0002432,-0.0064704,0.0,0.0,0.0,0.0048808,0.0007054,0.0029478,0.0081876,0.0,0.002754,0.0
2001-06-12,-0.0011276,0.0055424,0.0,0.0,0.0,0.0159384,-0.0004706,0.0,-0.0027142,0.0027312,-0.0003448,0.0
2001-06-13,-0.0012492,0.001856,0.0,0.0,0.0,0.0054064,0.0004706,-6.98e-05,-0.000364,-0.0031428,-0.0019802,0.0
2001-06-14,0.0008836,0.0065304,0.0,0.0,0.0,-0.00442,-0.00094,-0.0003836,-0.0023858,0.0005484,0.0014834,0.0
2001-06-15,-0.0001528,0.0160856,0.0,0.0,0.0,-0.006552,-0.004406,-0.0011118,0.0029684,-0.0069424,-0.0002678,0.0
2001-06-18,0.0014108,0.000956,0.0,0.0,0.2290048,-0.00436,0.0011436,0.0014956,-0.0008734,-0.0123744,0.000958,0.0
2001-06-19,-3.08e-05,-0.0085664,-0.0038064,0.0,0.001304,-0.003432,0.002042,0.0003494,-0.0006526,-0.0004336,0.00143,0.0
2001-06-20,3.08e-05,0.009524,0.0053844,0.0,0.0003264,-0.0153608,0.001173,-0.0016716,0.0007252,-0.0159312,0.0003106,0.0
2001-06-21,-0.0014414,0.0096384,0.0,0.0,-0.0166352,0.008476,0.0023324,0.0005208,-0.0002178,0.0,0.0014004,0.0
2001-06-22,0.0002752,0.0029144,0.0,0.0,0.0008,0.003228,0.016515,0.0,0.0002178,0.0,0.0021066,0.0
2001-06-25,-0.0012202,0.0092704,0.0025428,0.0,0.0044928,0.0051696,-0.0102684,0.0,-0.0010144,0.0,-0.0021066,0.0
2001-06-26,0.0,-0.0037208,-0.0066688,0.0,0.0056512,0.0025976,-0.0013824,0.0004976,-0.0016556,0.0,-0.0016674,0.0
2001-06-27,0.0,-0.01106,-0.0040156,0.0,0.0017052,0.00522,0.0013824,0.0010468,0.0030336,-0.018834,0.0029456,0.0
2001-06-28,0.0005786,-0.0054736,0.0017796,0.0,0.0052416,0.0129036,-0.0069444,0.001016,0.0019748,-0.0017144,0.0043656,0.0
2001-06-29,-0.0010648,0.0,-0.0195796,0.0,-0.0104156,-0.0065952,0.0086574,0.0009846,-0.0020528,-0.0074276,-0.0020624,0.0
2001-07-02,6.06e-05,-0.00904,-0.0036814,0.0,-0.0032,-0.0020536,-0.0131308,0.0015782,0.0017588,0.0,-0.0007904,0.0
2001-07-03,0.0,-0.0107144,0.0015572,0.0,0.0002392,0.0145674,-0.0108114,-0.0009558,0.0025052,-0.0036996,-0.0058008,0.0
2001-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-05,0.0,-0.0026432,0.0015452,0.0,0.0069972,0.0030588,0.0,0.001805,0.0037128,-0.0044008,0.0025764,0.0
2001-07-06,0.001429,-0.0013086,-0.0043254,0.0,0.0074524,0.0071982,0.0,0.0,-0.001192,0.0,0.0054412,0.0
2001-07-09,0.0,-0.0038752,0.0131874,0.0,0.0045724,0.0006726,0.0,0.0010192,-0.0007432,0.0,-0.0017428,0.0
2001-07-10,-0.0002744,-0.0040106,0.0096288,0.0,0.0020116,0.0129282,0.0,0.0,0.0004456,-0.0008108,0.0004744,0.0
2001-07-11,0.0006104,-0.0063758,0.007122,0.0,0.0016844,-0.0014096,-0.000479,-0.0043176,-0.0031092,-0.0029012,0.003258,0.0
